Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20201O13,o,Charlotte Regan,false,b,6,true,31-05-2020,,,18-04-2020,18,0,6,,true,0,09-05-2020,08-05-2020,38,12,4.60,4,9,9,7,52,15,7,8,0,7.19,7,1,,,01103f4dad,,"avl4775, avl4776, avl4777, avl4778, avl4779, avl4780, avl4781",,0,fon,,,,,,,,,
20201O13A,o,Charlotte Regan,false,b,6,true,31-05-2020,,,12-04-2020,12,0,3,1.00,true,0,06-05-2020,06-05-2020,36,13,3.00,3,12,11,11,50,15,11,0,11,11.13,11,2,avl4503,and6815,"01103f6b9c, and6815, avl4503",,,,0,fon,,,,,,,,,
20201O14,o,Charlotte Regan,false,b,6,true,30-05-2020,,,15-04-2020,15,0,5,1.00,true,0,07-05-2020,06-05-2020,36,10,4.90,4,12,2,2,50,15,2,0,2,10.80,2,2,,s884854,"011017086a, s884854",,,,0,,,,,,,,,,
20201O15,o,Charlotte Regan,false,b,6,true,11-06-2020,,,15-04-2020,15,0,5,1.00,true,0,09-05-2020,08-05-2020,38,12,4.40,4,12,11,11,52,15,11,0,11,10.65,11,1,avl3095,,avl3095,,,,0,,,,,,,,,,
20201O16,o,Charlotte Regan,false,b,6,true,11-05-2020,,,16-04-2020,16,0,5,1.00,true,0,07-05-2020,06-05-2020,36,12,3.20,3,9,9,0,,,,9,0,,0,0,,,,,,,0,fon,,,,,,,,,
20201O17,o,Charlotte Regan,false,b,6,true,07-06-2020,,,25-04-2020,25,0,4,1.00,true,0,17-05-2020,16-05-2020,46,12,4.70,4,10,8,8,60,15,8,2,6,9.74,8,2,afh3441,j215669,"01103fa1d6, j215669",,"avl7108, avl7112",,0,fon,,,,,,,,,
20201O18,o,Charlotte Regan,false,b,6,true,31-05-2020,,,17-04-2020,17,0,6,0.14,true,0,06-05-2020,07-05-2020,37,13,4.40,4,8,7,6,51,15,6,0,6,11.12,6,3,,afh5227,01103f8b0f,,,,0,"fon, fon",,,,,,,,,
20201O19,o,Charlotte Regan,false,b,6,true,07-06-2020,,,18-04-2020,18,0,6,,true,0,09-05-2020,09-05-2020,39,13,4.70,4,9,9,9,53,15,9,0,9,10.57,9,2,afh4217,afh4679,"01103f4c2b, afh4679, afh4217",,,,0,fon,,,,,,,,,
20201O2,o,Charlotte Regan,false,,6,true,04-05-2020,,,29-04-2020,29,7,7,,,0,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O20,o,Charlotte Regan,false,m,6,true,23-05-2020,,,23-04-2020,23,0,7,,true,0,13-05-2020,13-05-2020,43,13,,,8,5,0,,,,5,0,,0,1,,,01103fbc72,,,,0,"fon, fon",,,,,,,,,
20201O201,o,J Haynes,false,b,6,true,28-05-2020,,,14-04-2020,14,0,7,1.00,true,0,06-05-2020,05-05-2020,35,12,4.40,4,10,9,9,49,15,9,0,9,10.26,9,2,and6650,z629652,"011016d8ee, and6650",,,,0,"FON, nothing on fp, FON",,,,,,,,,
20201O202,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,wasp nest,,,,,,,,,
20201O203,o,J Haynes,false,b,6,true,31-05-2020,,,17-04-2020,17,0,7,1.00,true,0,08-05-2020,07-05-2020,37,12,4.80,4,9,8,7,51,15,7,0,7,10.97,7,1,,avl6201,avl6201,,,,0,"Eggs not cold or warm but female present on eggs, FON, FON",,,,,,,,,
20201O204,o,J Haynes,false,b,6,true,07-06-2020,,,23-04-2020,23,0,5,0.50,true,0,12-05-2020,14-05-2020,44,15,3.20,3,7,6,6,58,15,6,0,6,9.83,6,1,,avl6638,avl6638,,,,0,"Adult Blue Tit on nest, FON, FON, FON",,,,,,,,,
20201O205,o,J Haynes,false,b,6,true,29-05-2020,,,16-04-2020,16,0,7,,true,0,06-05-2020,05-05-2020,35,12,4.50,4,8,8,7,49,15,7,3,5,10.27,7,1,,avl6006,avl6006,,"avl6279, avl6282",,0,nothing on fp,,,,,,,,,
20201O206,o,J Haynes,false,,6,true,25-05-2020,,,20-04-2020,20,7,7,,,0,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,"Faceboard had fallen off before arrival but put back on, Suspect abandonment, suspect abandonment, suspect abandonment, uncovered and cold eggs for several weeks",,,,,,,,,
20201O207,o,J Haynes,false,b,6,true,28-05-2020,,,13-04-2020,13,0,6,1.67,true,2,05-05-2020,04-05-2020,34,12,4.90,4,10,8,8,48,15,8,0,8,11.34,8,2,afh4278,,"01103f5117, afh4278",,,,0,"badger hair present and few feathers, FON, FON",,,,,,,,,
20201O208,o,J Haynes,false,b,6,true,08-06-2020,,,27-04-2020,27,0,7,1.00,true,0,18-05-2020,18-05-2020,48,13,4.40,4,9,7,1,62,15,1,4,1,9.30,1,1,,avl6699,avl6699,,,,0,"Adult in nest, FON, FON",,,,,,,,,
20201O209,o,J Haynes,false,b,6,true,16-06-2020,,,12-04-2020,12,0,6,1.00,true,0,04-05-2020,,,,4.10,4,10,,0,,,,0,0,,0,0,,,,,,,0,"Faceboard blown off and eggs felt cold, cold and uncovered eggs, suspect abandonment, uncovered and cold eggs, suspect abandonment, uncovered and cold eggs",,,,,,,,,
20201O21,o,J Haynes,false,g,6,true,28-05-2020,,,14-04-2020,14,0,7,,true,0,05-05-2020,05-05-2020,35,13,6.50,4,9,9,9,49,15,9,0,9,18.24,9,4,vz33556,te80789,"011017864f, 0700ede89f",,,,0,"Some wool present but no proper lining put in place, FON, FON",,,,,,,,,
20201O210,o,J Haynes,false,b,6,true,25-05-2020,,,11-04-2020,11,0,6,,true,0,01-05-2020,01-05-2020,31,13,3.40,3,8,7,7,45,15,7,0,7,11.47,7,2,avl6002,avl6003,"avl6002, avl6003",,,,0,"FON, FON",,,,,,,,,
20201O211,o,J Haynes,false,b,6,true,28-05-2020,,,15-04-2020,15,0,7,,true,0,05-05-2020,05-05-2020,35,13,4.50,4,8,8,8,49,15,8,8,0,9.44,8,1,,avl6007,avl6007,,"avl6287, avl6290, avl6294, avl6285, avl6286, avl6284, avl6288, avl6289",,0,"FON, FON, nothing on fp",,,,,,,,,
20201O212,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O213,o,J Haynes,false,b,6,true,03-06-2020,,,22-04-2020,22,0,5,1.00,true,0,13-05-2020,12-05-2020,42,12,4.80,4,9,9,9,56,15,9,0,9,10.11,9,2,avl6488,avl6489,"avl6488, avl6489",,,,0,FON,,,,,,,,,
20201O214,o,J Haynes,false,b,6,true,31-05-2020,,,19-04-2020,19,0,7,1.00,true,0,09-05-2020,09-05-2020,39,13,4.40,4,8,7,7,52,14,7,0,7,11.66,7,2,afh5541,j215597,"j215597, 01103f3d0b, 01103fbafe",,,,0,"FON, FON, FON",,,,,,,,,
20201O215,o,J Haynes,false,b,6,true,25-05-2020,,,14-04-2020,14,0,7,,true,0,04-05-2020,,,,,,8,,0,,,,0,0,,0,0,,,,,,,0,"FON, FON, eggs are cold, uncovered and cold eggs so suspect abandonment, uncovered and cold eggs, suspect abandonment, uncovered and cold eggs, suspect abandonment, uncovered and cold eggs for several weeks",,,,,,,,,
20201O216,o,J Haynes,false,b,6,true,03-06-2020,,,23-04-2020,23,0,7,0.67,true,0,13-05-2020,12-05-2020,42,12,4.90,4,8,7,7,56,15,7,2,5,9.96,7,2,,afh5183,"afh5183, 011016f23f",,"avl6652, avl6653",,0,"FON, FON, FON",,,,,,,,,
20201O217,o,Sam Crofts,false,b,6,true,30-05-2020,,,21-04-2020,21,0,5,,true,0,10-05-2020,08-05-2020,38,11,5.00,4,7,7,7,52,15,7,0,7,10.64,7,2,avl6202,afh3379,"afh3379, 011016be74, avl6202",,,,0,"Faceboard had fallen off, put back on when I arrived, FON, FON",,,,,,,,,
20201O218,o,J Haynes,false,b,6,true,03-06-2020,,,23-04-2020,23,0,5,,true,0,13-05-2020,12-05-2020,42,12,3.60,3,8,8,6,56,15,6,2,4,9.18,6,1,,avl6604,avl6604,,"avl6661, avl6657",,0,"FON, FON",,,,,,,,,
20201O219,o,J Haynes,false,b,6,true,25-05-2020,,,11-04-2020,11,0,6,1.00,true,0,01-05-2020,01-05-2020,31,13,4.10,3,8,7,7,45,15,7,0,7,12.09,7,1,avl6001,,avl6001,,,,0,"FON, FON",,,,,,,,,
20201O22,o,J Haynes,false,b,6,true,28-05-2020,,,17-04-2020,17,0,7,1.00,true,0,08-05-2020,07-05-2020,37,12,4.60,4,9,7,7,51,15,7,0,7,10.94,7,1,,z627154,z627154,,,,0,"FON, FON",,,,,,,,,
20201O220,o,J Haynes,false,b,6,true,27-05-2020,,,12-04-2020,12,0,6,1.00,true,0,04-05-2020,03-05-2020,33,12,4.20,4,10,10,9,46,14,9,0,9,11.54,9,0,,,,,,,0,"Adult Blue Tit alarm calling by box, Eggs not warm or cold, will be rechecked, FON, FON, FON",,,,,,,,,
20201O221,o,J Haynes,false,b,6,true,29-05-2020,,,15-04-2020,15,0,7,1.00,true,0,07-05-2020,06-05-2020,36,12,4.80,4,10,8,8,50,15,8,0,8,11.24,8,1,z627153,,z627153,,,,0,"FON, FON, FON",,,,,,,,,
20201O222,o,J Haynes,false,b,6,true,26-05-2020,,,12-04-2020,12,0,6,1.00,true,0,03-05-2020,02-05-2020,32,12,4.10,4,9,9,9,46,15,9,0,9,10.54,9,0,,,,,,,0,FON,,,,,,,,,
20201O223,o,J Haynes,false,b,6,true,29-05-2020,,,13-04-2020,13,0,6,1.00,true,0,06-05-2020,05-05-2020,35,12,3.40,4,11,11,11,49,15,11,0,11,11.20,11,3,s883744,afh5201,"0110174ca9, 01103f5e66, afh5201",,,,0,"FON, FON",,,,,,,,,
20201O224,o,J Haynes,false,b,6,true,26-05-2020,,,11-04-2020,11,0,6,,true,0,03-05-2020,02-05-2020,32,12,3.60,3,10,10,10,46,15,10,0,10,10.84,10,2,and6922,z626603,"z626603, 01103f7f53, 0110175955",,,,0,,,,,,,,,,
20201O225,o,J Haynes,false,b,6,true,29-05-2020,,,14-04-2020,14,0,7,0.50,true,0,04-05-2020,05-05-2020,35,14,3.60,3,8,7,7,49,15,7,0,7,10.81,7,2,,j215904,j215904,,,,0,"FON, FON, FON",,,,,,,,,
20201O226,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O227,o,J Haynes,false,b,6,true,07-06-2020,,,27-04-2020,27,0,7,0.75,true,0,15-05-2020,15-05-2020,45,13,5.10,4,6,2,2,59,15,2,0,2,10.50,2,1,,avl6663,avl6663,,,,0,"On oak tree, FON",,,,,,,,,
20201O228,o,J Haynes,false,b,6,true,31-05-2020,,,20-04-2020,20,0,7,1.00,true,0,09-05-2020,09-05-2020,39,13,3.40,3,7,2,2,53,15,2,0,2,10.80,2,1,,s883732,011017565c,,,,0,"FON, FON, FON",,,,,,,,,
20201O229,o,J Haynes,false,b,6,true,07-06-2020,,,07-05-2020,37,0,7,,true,0,25-05-2020,24-05-2020,54,12,,,6,4,0,,,,2,0,,0,1,,avl6113,avl6113,,,,0,"FON, FON",,,,,,,,,
20201O23,o,J Haynes,false,b,6,true,31-05-2020,,,18-04-2020,18,0,7,1.00,true,0,10-05-2020,09-05-2020,39,11,3.40,3,11,11,11,53,15,11,0,11,10.59,11,3,afh2547,abj6274,"01103fcfa4, 01103f5f0e, 01103f5foe, 01103fc5a4, afh2547",,,,0,,,,,,,,,,
20201O230,o,J Haynes,false,b,6,true,07-07-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,"Adult inside nestbox, hornet nest, wasps nest leave until spring",,,,,,,,,
20201O231,o,J Haynes,false,b,6,true,25-05-2020,,,18-04-2020,18,0,7,1.00,,1,,,,,3.20,3,9,,0,,,,0,0,,0,0,,,,,,,0,"uncovered and cold eggs, uncovered and cold, uncovered and cold eggs so suspect abandonment, uncovered and cold, uncovered and cold eggs, suspect abandonment, uncovered and cold eggs for several weeks",,,,,,,,,
20201O232,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,wasp nest,,,,,,,,,
20201O233,o,J Haynes,false,,6,true,08-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O234,o,J Haynes,false,m,6,true,28-05-2020,,,12-04-2020,12,0,7,1.00,true,0,03-05-2020,04-05-2020,34,14,5.00,4,9,9,9,48,15,9,0,9,11.47,9,2,j215609,d471870,"d471870, 01103f979d, 01103fbff1",,,,0,"Fox hair present in lining, FON, FON, FON, FON, FON",,,,,,,,,
20201O235,o,J Haynes,false,b,6,true,07-06-2020,,,26-04-2020,26,0,2,0.67,true,0,16-05-2020,16-05-2020,46,13,4.20,4,8,8,8,59,14,8,2,6,9.71,8,3,avl6662,afh5712,"01103f5454, afh5712, avl6662",,"avl6692, avl6694",,0,FON,,,,,,,,,
20201O236,o,J Haynes,false,m,6,true,16-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O237,o,J Haynes,false,,6,true,25-05-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O238,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O239,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O24,o,J Haynes,false,b,6,true,30-05-2020,,,04-05-2020,34,0,7,1.00,true,0,23-05-2020,23-05-2020,53,13,,,7,5,0,,,,4,0,,0,0,,,,,,,0,"FON, FON",,,,,,,,,
20201O240,o,J Haynes,false,b,6,true,30-05-2020,,,17-04-2020,17,0,7,1.00,true,0,08-05-2020,08-05-2020,38,13,4.40,4,9,7,7,52,15,7,0,7,11.17,7,0,,,,,,,0,"Uncovered eggs not warm or cold, FON, FON",,,,,,,,,
20201O241,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O242,o,J Haynes,false,m,6,true,26-05-2020,,,12-04-2020,12,0,7,1.00,true,0,02-05-2020,02-05-2020,32,13,5.20,4,8,7,7,46,15,7,0,7,11.60,7,2,z627103,j215600,"j215600, z627103",,,,0,"FON, FON",,,,,,,,,
20201O243,o,Charlotte Regan,false,b,6,true,04-06-2020,,,25-04-2020,25,0,4,1.00,true,0,12-05-2020,22-05-2020,52,23,4.70,4,5,3,0,,,,3,0,,0,1,afh4166,,afh4166,,,,0,fon,,,,,,,,,
20201O244,o,Charlotte Regan,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O245,o,Charlotte Regan,false,b,6,true,04-06-2020,,,09-05-2020,39,5,7,,true,0,24-05-2020,26-05-2020,56,15,3.30,3,3,3,0,,,,3,0,,0,0,,,,,,,0,fon,,,,,,,,,
20201O246,o,Charlotte Regan,false,b,6,true,04-06-2020,,,17-04-2020,17,0,6,1.00,true,0,11-05-2020,09-05-2020,39,11,4.50,4,12,12,12,53,15,12,0,12,10.99,12,2,z629684,afh5862,"z629684, afh5862",,,,0,,,,,,,,,,
20201O247,o,Charlotte Regan,false,b,6,true,27-05-2020,,,14-04-2020,14,0,5,1.00,true,0,07-05-2020,07-05-2020,37,13,3.50,3,11,10,10,51,15,10,0,10,11.25,10,2,avl4510,s883538,"0700eda91d, s883538, avl4510",,,,0,"fon, fon",,,,,,,,,
20201O248,o,Charlotte Regan,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O249,o,Charlotte Regan,false,b,6,true,08-06-2020,,,24-04-2020,24,0,7,0.60,true,0,15-05-2020,14-05-2020,44,11,,,10,9,9,58,15,9,1,8,10.84,9,2,avl7293,and6673,"01103f5b87, avl7293",,avl7097,,0,fon,,,,,,,,,
20201O25,o,J Haynes,false,b,6,true,28-05-2020,,,12-04-2020,12,0,6,1.00,true,0,05-05-2020,05-05-2020,35,13,4.40,4,11,11,11,49,15,11,0,11,10.76,11,3,s884826,avl6005,"0110173f48, avl6005",,,,0,"Badger hair and few feathers present, Uncovered cold eggs, FON",,,,,,,,,
20201O250,o,Charlotte Regan,false,b,6,true,30-05-2020,,,24-04-2020,24,0,4,0.67,true,0,16-05-2020,16-05-2020,46,13,3.40,3,10,8,0,,,,7,0,,0,1,,avl7060,avl7060,,,,0,fon,,,,,,,,,
20201O251,o,Charlotte Regan,false,b,6,true,08-06-2020,,,19-04-2020,19,0,6,,true,0,11-05-2020,10-05-2020,40,12,4.40,4,10,9,9,54,15,9,0,9,10.69,9,2,afh3748,akd3341,"01103f6084, 0110174f42, afh3748",,,,0,fon,,,,,,,,,
20201O252,o,Charlotte Regan,false,,6,true,08-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O253,o,Charlotte Regan,false,b,6,true,04-06-2020,,,16-04-2020,16,0,5,0.50,true,0,08-05-2020,09-05-2020,39,14,4.20,4,10,10,10,53,15,10,0,10,9.65,10,3,afh4227,s883033,"01103f5113, s883033, afh4227",,,,0,,,,,,,,,,
20201O254,o,Charlotte Regan,false,b,6,true,04-06-2020,,,18-04-2020,18,0,6,,true,0,09-05-2020,08-05-2020,38,12,4.70,4,9,9,9,52,15,9,0,9,11.09,9,2,avl4525,avl4526,"avl4525, avl4526",,,,0,,,,,,,,,,
20201O255,o,Charlotte Regan,false,b,6,true,04-06-2020,,,17-04-2020,17,0,6,,true,0,07-05-2020,08-05-2020,38,14,5.00,4,8,8,8,52,15,8,0,8,10.96,8,2,,j215759,"01103f979c, j215759",,,,0,"fon, fon",,,,,,,,,
20201O256,o,Charlotte Regan,false,b,6,true,07-06-2020,,,23-04-2020,23,0,4,1.00,true,0,13-05-2020,14-05-2020,44,14,4.40,4,8,8,8,58,15,8,2,6,9.93,8,2,s883239,and6722,"01103f76ab, s883239",,"avl7083, avl7087",,0,"fon, fon",,,,,,,,,
20201O257,o,Charlotte Regan,false,b,6,true,07-06-2020,,,19-04-2020,19,0,6,0.50,true,0,07-05-2020,08-05-2020,38,12,4.10,4,8,7,6,52,15,6,0,6,11.23,6,3,s883239,afh2955,"01103f5687, s883239",,,,0,"fon, fon",,,,,,,,,
20201O258,o,Charlotte Regan,false,b,6,true,31-05-2020,,,16-04-2020,16,0,5,1.00,true,0,08-05-2020,07-05-2020,37,12,3.30,3,10,10,10,51,15,10,0,10,10.67,10,2,z627106,avl4512,"avl4512, z627106",,,,0,fon,,,,,,,,,
20201O259,o,Charlotte Regan,false,b,6,true,04-06-2020,,,06-05-2020,36,2,7,,true,0,24-05-2020,22-05-2020,52,11,,,6,4,0,,,,4,0,,0,1,,afh3558,"01103f42cb, afh3568",,,,0,fon,,,,,,,,,
20201O26,o,J Haynes,false,,6,true,07-06-2020,,,20-04-2020,20,7,7,,,0,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,"Suspect abandonment, suspect abandonment, suspect abandonment, Abandoned nest",,,,,,,,,
20201O260,o,Charlotte Regan,false,b,6,true,31-05-2020,,,14-04-2020,14,0,3,1.00,true,0,08-05-2020,08-05-2020,38,13,3.10,3,12,10,10,52,15,10,1,10,10.82,10,2,avl4527,avl4547,"avl4527, avl4547",,,,0,fon,,,,,,,,,
20201O261,o,Charlotte Regan,false,b,6,true,31-05-2020,,,22-04-2020,22,0,6,1.00,true,0,13-05-2020,13-05-2020,43,13,3.20,3,9,8,8,57,15,8,1,7,11.22,8,1,avl7258,,avl7258,,avl4884,,0,fon,,,,,,,,,
20201O27,o,J Haynes,false,g,6,true,31-05-2020,,,18-04-2020,18,0,7,1.00,true,0,10-05-2020,08-05-2020,38,11,5.20,3,10,10,10,52,15,10,0,10,16.90,10,2,tw41625,ty70703,"01103f3ff6, ty70703",,,,0,co=FON,,,,,,,,,
20201O27A,o,J Haynes,false,g,6,true,04-06-2020,,,21-04-2020,21,0,5,1.00,true,0,13-05-2020,13-05-2020,43,13,7.10,4,10,9,4,57,15,4,4,0,11.25,4,2,,tw41870,"011017836c, tw41870",,"ty70592, ty70593, ty70904, ty70905",,0,"covered and cold eggs, FON, FON",,,,,,,,,
20201O28,o,J Haynes,false,g,6,true,22-05-2020,true,,19-04-2020,19,0,7,1.00,true,0,09-05-2020,09-05-2020,39,13,7.50,4,8,5,0,,,,1,0,,0,0,,,,,,,0,"FON, FON, nest abandoned and one dead chick",,,,,,,,,
20201O29,o,J Haynes,false,,6,true,07-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O3,o,Charlotte Regan,false,g,6,true,07-06-2020,,,19-04-2020,19,0,6,,true,0,08-05-2020,09-05-2020,39,14,5.90,4,7,6,6,53,15,6,4,2,17.43,6,2,tl38436,vz33534,"0700edd2d8, 0110176f22",,"ty69064, ty69059, ty69063, ty69062",,0,"fon, fon",,,,,,,,,
20201O30,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O30A,o,Sam Crofts,false,b,6,true,27-05-2020,,,14-04-2020,14,0,7,,true,0,03-05-2020,03-05-2020,33,13,,,7,7,7,47,15,7,0,7,11.56,7,2,,akd3348,afh3461,,,,0,FON,,,,,,,,,
20201O31,o,J Haynes,false,b,6,true,29-05-2020,,,14-04-2020,14,0,7,1.00,true,0,07-05-2020,06-05-2020,36,12,5.20,4,11,10,10,50,15,10,0,10,11.53,10,1,avl6023,,avl6023,,,,0,"Uncovered cold eggs, FON, FON",,,,,,,,,
20201O32,o,J Haynes,false,g,6,true,28-05-2020,,,20-04-2020,20,0,7,1.00,true,0,10-05-2020,10-05-2020,40,13,4.60,3,8,8,8,53,14,8,0,8,15.74,8,2,vz30799,ty70715,"ty70715, vz30799",,,,0,"On oak, FON, FON, FON, Feathers found below box, possible chick predation",,,,,,,,,
20201O33,o,J Haynes,false,b,6,true,07-06-2020,,,29-04-2020,29,0,7,,true,0,18-05-2020,17-05-2020,47,12,,,7,7,7,61,15,7,1,6,9.54,7,4,avl6674,j215668,"j215668, 01103fc7d7, avl6674",,avl6108,,0,"FON, FON, FON",,,,,,,,,
20201O34,o,J Haynes,false,b,6,true,28-05-2020,,,15-04-2020,15,0,7,0.50,true,0,05-05-2020,05-05-2020,35,12,4.40,4,9,9,9,49,15,9,0,9,10.61,9,0,,,,,,,0,nothing on fp,,,,,,,,,
20201O35,o,J Haynes,false,b,6,true,01-06-2020,,,26-04-2020,26,0,7,1.00,true,0,17-05-2020,18-05-2020,48,14,4.60,4,9,9,0,,,,6,0,,0,1,,avl6684,avl6684,,,,0,"FON, FON",,,,,,,,,
20201O36,o,J Haynes,false,g,6,true,01-06-2020,,,20-04-2020,20,0,7,1.00,true,0,11-05-2020,11-05-2020,41,13,4.30,3,9,9,5,55,15,5,0,5,15.74,5,3,tv44361,vz33559,"vz33559, 0700ed93cc",,,,0,FON,,,,,,,,,
20201O37,o,J Haynes,false,b,6,true,31-05-2020,,,28-04-2020,28,0,7,,true,0,18-05-2020,17-05-2020,47,12,,,8,7,0,,,,6,0,,0,1,,avl6675,avl6675,,,,0,"FON, FON",,,,,,,,,
20201O38,o,J Haynes,false,b,6,true,21-05-2020,,,12-04-2020,12,0,6,1.00,true,0,03-05-2020,04-05-2020,34,12,4.20,4,11,10,0,,,,9,0,,0,0,,,,,,,0,"FON, Found nine chicks dead",,,,,,,,,
20201O38A,o,J Haynes,false,g,6,true,30-05-2020,,,19-04-2020,19,0,7,1.00,true,0,12-05-2020,08-05-2020,38,9,7.10,4,11,9,9,52,15,9,0,9,18.96,9,2,ty70704,ty70705,"ty70704, ty70705",,,,0,FON,,,,,,,,,
20201O38B,o,J Haynes,false,,6,true,07-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O39,o,J Haynes,false,b,6,true,03-06-2020,,,20-04-2020,20,0,7,1.00,true,0,12-05-2020,12-05-2020,42,13,3.30,3,10,10,10,56,15,10,0,10,10.90,10,1,,j215675,01103f96a5,,,,0,,,,,,,,,,
20201O4,o,Charlotte Regan,false,b,6,true,07-06-2020,,,12-04-2020,12,0,5,,true,0,04-05-2020,03-05-2020,33,12,4.00,4,10,10,10,47,15,10,0,10,10.76,10,3,s883096,abj6272,"0700ede578, 01103fc940, s883096, abj6272",,,,0,fon,,,,,,,,,
20201O40,o,J Haynes,false,g,6,true,04-06-2020,,,24-04-2020,24,0,5,1.00,true,0,14-05-2020,13-05-2020,43,12,6.30,4,8,8,8,57,15,8,0,8,18.33,8,4,ty70509,ts46391,"0110178e2e, ty70509, ts46391",,,,0,fonscanned,,,,,,,,,
20201O41,o,J Haynes,false,b,6,true,25-05-2020,,,18-04-2020,18,0,7,0.50,true,0,08-05-2020,,,,3.10,3,8,,0,,,,0,0,,0,0,,,,,,,0,"Uncovered and cold, FON, uncovered and cold, suspect abandonment, uncovered and cold eggs for several weeks now",,,,,,,,,
20201O42,o,J Haynes,false,,6,true,07-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O43,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O44,o,J Haynes,false,,6,true,16-06-2020,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O45,o,J Haynes,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20201O46,o,J Haynes,false,b,6,true,31-05-2020,,,18-04-2020,18,0,7,,true,0,07-05-2020,08-05-2020,38,14,3.10,3,7,6,6,52,15,6,0,6,11.22,6,1,,afh3952,afh3952,,,,0,"FON, FON, FON",,,,,,,,,
20201O47,o,J Haynes,false,b,6,true,22-05-2020,,,26-04-2020,26,0,7,0.67,true,0,15-05-2020,15-05-2020,45,13,4.40,4,7,7,0,,,,7,0,,0,0,,,,,,,0,abandoned nest,,,,,,,,,
20201O48,o,J Haynes,false,g,6,true,22-05-2020,true,,25-04-2020,25,0,7,,true,0,14-05-2020,15-05-2020,45,14,4.90,4,7,2,0,,,,0,0,,0,0,,,,,,,0,"FON, FON, abandoned nest",,,,,,,,,
20201O49,o,J Haynes,false,b,6,true,28-05-2020,,,15-04-2020,15,0,7,1.00,true,0,06-05-2020,05-05-2020,35,12,4.30,4,9,9,9,49,15,9,0,9,10.64,9,1,,avl6008,avl6008,,,,0,"FON, FON",,,,,,,,,
